Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,work_id
0.04033078228885213,0.34673279729133655,0.5314676553540124,0.04000448152913334,0.04146428353666562,73451686
0.05062741830496689,0.050784839984441145,0.42949312745850243,0.05015024350026322,0.4189443707518262,73449156
0.006904743654125307,0.006938019728153772,0.5574167560304446,0.42180958559863735,0.006930894988639038,73447521
0.02874541495427417,0.02903805882213696,0.029035833709203925,0.8840464911469207,0.029134201367464217,73445211
0.10000350619280433,0.599407854507339,0.10058249846033519,0.10000380101705397,0.10000233982246742,73445201
0.06878097358412555,0.3946788863070463,0.40091295153385903,0.06747583561569433,0.06815135295927477,73444011
0.014307760500154679,0.014652820192622462,0.9419362276643313,0.014344675947284847,0.01475851569560682,73443891
0.006076155724930888,0.006282520958349728,0.41972615363241667,0.006136396329428587,0.561778773354874,73443681
0.040337150267129696,0.0403852025931169,0.04006226814675695,0.04013069518775095,0.8390846838052455,73443606
0.8395085290793703,0.04006768914950729,0.04000215596932079,0.04000646090476105,0.04041516489704044,73442836
0.05001351744139388,0.5552044865998056,0.050152504155417485,0.29402560055425325,0.050603891249129944,73442576
0.02516368642081205,0.02524635586392202,0.02506115307714547,0.025598559871972005,0.8989302447661485,73442331
0.7987907970834611,0.05011302980070261,0.05000255195204638,0.050007643041128126,0.05108597812266164,73441951
0.020189023931929166,0.020040431029819773,0.919643844131768,0.020007040898747788,0.020119660007735168,73441511
0.05004616865106732,0.3601571129599284,0.05007346143138293,0.05000470877708245,0.48971854818053895,73441001
0.00959181347134469,0.37867117140480283,0.5925571511521838,0.009576850886392162,0.009603013085276547,73440801
0.009548987878723906,0.009588324227003054,0.23609361050317867,0.7351574452435116,0.009611632147582785,73437241
0.028577993306704907,0.1809055952060743,0.7332266110656315,0.028639499346745204,0.028650301074844165,73436336
0.5999698978410447,0.1000092350349627,0.10000356744626289,0.10001070816591871,0.10000659151181104,73435786
0.10103919033126517,0.598269586639539,0.10000328240284115,0.10000726174701173,0.10068067887934297,73435471
0.025167187643779617,0.8991295864875763,0.02512379616114095,0.02521728220049268,0.025362147507010397,73435311
0.10002435315831688,0.5999242141375374,0.10000878570538677,0.10002640542798724,0.1000162415707718,73433631
0.028658860089328622,0.028805093681067224,0.03046458172215278,0.028673860311793573,0.8833976041956578,73432721
0.2800535853296989,0.46175621245780635,0.19121639225380907,0.03343368241671422,0.033540127541971554,73431656
0.013358223081508847,0.01344777869765727,0.9459272353232425,0.013553291865838849,0.013713471031752465,73430536
0.03350338573398548,0.033911729606283345,0.03373600451050475,0.03360654410183508,0.8652423360473914,73430506
0.9327257403224612,0.01672216730105443,0.016995006644308083,0.016770611474153048,0.016786474258023168,73430106
0.7296582314940152,0.06717862353540359,0.06774162557011039,0.06778465337261104,0.06763686602785982,73428786
0.010604190965733654,0.01079297282718132,0.9574438206167208,0.010560892818142235,0.010598122772221868,73428231
0.011836591384512441,0.01184992917042584,0.9526071375930459,0.011857273759838678,0.011849068092177294,73426056
0.025024160986647576,0.025029270406168414,0.8999365118727422,0.025001411500997613,0.02500864523344422,73425871
0.02545946341119449,0.2004457515782812,0.7234624325523555,0.02528051984228305,0.02535183261588566,73425261
0.03333443850961628,0.033445524043996255,0.8665008279165167,0.03336181446594928,0.033357395063921436,73423511
0.03333864482830071,0.8666232765663016,0.03334702506933265,0.03333909237835257,0.033351961157712474,73422606
0.658730829323321,0.012501899837954002,0.3036764364039903,0.012586722643253301,0.012504111791481407,73422431
0.014449728236998177,0.014488577117831223,0.01469603887297821,0.9419524933005192,0.014413162471673105,73421801
0.9383940826621368,0.015400398814571226,0.015385539356741864,0.015424244634747822,0.01539573453180249,73421741
0.011117291909982993,0.011174206092435949,0.9553182649579632,0.011154921640619079,0.01123531539899871,73421046
0.0051883361731423164,0.0051448249133136835,0.9793742633454252,0.005138922199524706,0.005153653368593994,73419946
0.0501616460632184,0.050254984249351375,0.05020672394253769,0.798983441104761,0.05039320464013154,73417301
0.10000043732963966,0.10120178254876187,0.5959549610473603,0.10095729957799697,0.10188551949624117,73416216
0.014309384769308068,0.014341504330961962,0.9425859775351154,0.014397468433703446,0.014365664930910974,73415541
0.5814217458529857,0.02013049641860243,0.020073900183722324,0.020120943596586213,0.35825291394810344,73415441
0.011117395290245701,0.011130171271494712,0.955476217668745,0.011117321436331406,0.011158894333183095,73414646
0.028939171519904692,0.25393422663126125,0.02920237670398604,0.35204612238502975,0.33587810275981833,73414251
0.9493666068909846,0.01270555296129469,0.012604129320491441,0.012634284847168586,0.012689425980060778,73413031
0.010567891080673682,0.010596392911469174,0.9576429662671404,0.010563807419144505,0.010628942321572282,73408911
0.10000350619280433,0.599407854507339,0.10058249846033519,0.10000380101705397,0.10000233982246742,73407631
0.008742176353296913,0.008756032523411325,0.10108239135485363,0.8726153310747935,0.00880406869364469,73406161
0.013418869136589937,0.013356483923668009,0.9464598637069221,0.013390560344241166,0.013374222888578816,73406091
0.02025159743197191,0.020308525576009866,0.9191252715188193,0.020140722122547236,0.020173883350651657,73404586
0.9746576579132908,0.006350125907232285,0.006323918189161738,0.006280830190846313,0.006387467799468925,73403341
0.014313240919005767,0.014326705307680682,0.014305782284372312,0.014290122519977409,0.9427641489689638,73401451
0.02527504904716541,0.8990693448251093,0.025181161048919886,0.02505514075210083,0.025419304326704695,73399606
0.025004096593559184,0.02500383018863692,0.025032774875202796,0.8999565512550842,0.025002747087516916,73398356
0.011825418616604676,0.011906287907855697,0.011957928951547025,0.7055801478655238,0.2587302166584688,73397781
0.007429222753657742,0.9702026729733734,0.007426592799909441,0.007458417318418661,0.007483094154640806,73397496
0.040373973518187334,0.04024993278434478,0.8385638270242949,0.04055802510624787,0.04025424156692506,73396511
0.005902253941256881,0.006097511468603839,0.9760560361910552,0.005927515925870145,0.006016682473213931,73396406
0.025381719982349817,0.899193804976986,0.02511744874785588,0.025063759173473296,0.025243267119334917,73395991
0.01058840040980926,0.010560594815844013,0.9576813301319831,0.010591823466679645,0.010577851175683994,73395331
0.012585086788380936,0.9491664769872054,0.01271574958747788,0.01270729440205941,0.012825392234876472,73393371
0.05001006440052015,0.799626238507707,0.05000372590666333,0.050010910997347995,0.0503490601877615,73393121
0.01541743530974959,0.015525461698544709,0.015532088349076064,0.01549990555593232,0.9380251090866972,73390921
0.022313260695488762,0.9106362652462445,0.02226764440286896,0.02224621127052562,0.022536618384872295,73388266
0.0224134044837635,0.022342197167752393,0.022232291039098802,0.022227370041738206,0.9107847372676471,73388091
0.015544117593759708,0.01560589304751825,0.015774209694953793,0.9370466726388463,0.01602910702492188,73387011
0.022462034710164832,0.909158737920702,0.02260393769207702,0.022604602096247248,0.023170687580808928,73386106
0.02003929640526449,0.0202689283091489,0.9190255610421818,0.020040049879778508,0.0206261643636265,73385861
0.020129526529049646,0.020003152760783207,0.5025862199776443,0.4372787739772095,0.020002326755313476,73385671
0.020377692029576715,0.020528670152525717,0.5043738787337662,0.020504635640842223,0.4342151234432891,73385611
0.01821497101166363,0.018212582414851856,0.3491016093062702,0.5962669776372331,0.01820385962998102,73384786
0.7317184344853435,0.06710000556758317,0.06692674179646446,0.06682172639979542,0.0674330917508134,73382161
0.011199235750309068,0.01134086923699364,0.9548868565060672,0.011234628162643659,0.01133841034398667,73382121
0.03337725146259791,0.8658782686796537,0.03348951865283663,0.03340354715434296,0.03385141405056887,73379306
0.5980673971409572,0.10067322792564956,0.10000171176197152,0.10078965322706011,0.10046800994436156,73379206
0.029754427963562976,0.029149714383010488,0.8828390545614561,0.02915171654085981,0.029105086551110555,73378661
0.6277541758156346,0.01834229955464502,0.31591289550716983,0.019230713221936,0.01875991590061462,73376766
0.3468012473136604,0.015584375652608356,0.015443360118386755,0.015628189940306965,0.6065428269750375,73374826
0.9376713164968927,0.015562229840080127,0.015447728283919897,0.015392653261936715,0.01592607211717057,73373296
0.016672501584966394,0.016688666481786515,0.9332772757294838,0.016681851940155774,0.01667970426360753,73368911
0.42321542111475685,0.01849028710526077,0.5213783639961166,0.018681165575898048,0.01823476220796758,73367161
0.01441175547050743,0.014606659875272342,0.9418735642238596,0.014368712313542264,0.014739308116818492,73363281
0.01276483609515169,0.01256517083770928,0.15645960207200968,0.0125810747405758,0.8056293162545536,73354101
0.1077231743907257,0.013416084115492161,0.01350908669544953,0.013438965212342115,0.8519126895859904,73353701
0.02883761798950347,0.028575320308714604,0.028686739867544588,0.8851403056351862,0.028760016199051226,73353291
0.631631912041762,0.014625157544016274,0.01432535490029913,0.014351479870211181,0.3250660956437115,73352746
0.03333877332036977,0.03333842572343368,0.36733890237547984,0.03333923317293707,0.5326446654077797,73351641
0.009097772765440056,0.00914143777078188,0.9635479283837295,0.009097216866589467,0.009115644213458984,73350896
0.22376130715785242,0.012596691041493607,0.7380706892938341,0.013034303413112791,0.012537009093706917,73350276
0.8392756998673627,0.04012550545357953,0.04031667939673833,0.040059989201825526,0.04022212608049385,73349441
0.034369713709379586,0.03344764671705897,0.6913407568074671,0.03334767085870318,0.2074942119073911,73348916
0.007741633813452685,0.007713645743178961,0.5495763974593331,0.4272503583690329,0.007717964615002401,73348471
0.013373574595146724,0.01336885831914414,0.01335072728642285,0.01333726421488345,0.9465695755844028,73345941
0.020149348577796284,0.02057300371625796,0.9173986992669471,0.020605595347535866,0.021273353091462815,73345336
0.008618888218679337,0.008576187557796064,0.9658754904048125,0.008457370974553765,0.008472062844158482,73344896
0.007029957258472603,0.00710696544985385,0.20703289756982146,0.7714626017498214,0.007367577972030798,73344271
0.01667042667029249,0.5159953110670402,0.4339643573698466,0.016700810025850894,0.016669094866969738,73344166
0.6904279704647942,0.018325121415994673,0.018274571275575,0.01821426011660761,0.2547580767270284,73341856
0.01252352887909785,0.012543491796420938,0.9498522878332807,0.012542736612105669,0.012537954879094843,73341451
0.018208692287418015,0.01825468011457481,0.10846948848572574,0.018232301376145982,0.8368348377361354,73341256
0.02500425458998758,0.02543566061126454,0.025163885371440806,0.02506700463849067,0.8993291947888165,73339561
0.040207329705788976,0.040051745608046224,0.04000291471790423,0.04028956475520574,0.8394484452130547,73335886
0.02895873843441356,0.8851068178186178,0.028665161321632153,0.028592721100894294,0.028676561324442244,73335556
0.06710378185138093,0.06801923556478456,0.06666726030318842,0.06755626445853058,0.7306534578221157,73334861
0.033472011372478044,0.03339675255537977,0.033384997520331736,0.033361779316610815,0.8663844592351997,73334586
0.010606665424470321,0.010723241180914047,0.5738531805960826,0.010675236392355849,0.3941416764061772,73334566
0.014542381354512088,0.014331704300313495,0.01436819141603283,0.9421524583835206,0.014605264545620989,73334196
0.010002490341783627,0.010076765915102018,0.010033813631095964,0.01001914863253682,0.9598677814794815,73333431
0.06710378185138093,0.06801923556478456,0.06666726030318842,0.06755626445853058,0.7306534578221157,73331901
0.018196559415378382,0.0181955658963526,0.018182804910598052,0.9272228895839011,0.018202180193769863,73329141
0.9547206499693588,0.011293168738993428,0.011146042681166911,0.011153790794163265,0.011686347816317501,73328361
0.013384692756190933,0.013504686631142845,0.013410781634145313,0.013382941167353824,0.9463168978111671,73327111
0.012711188669241522,0.012658166833960802,0.012568512007929323,0.012747209464457017,0.9493149230244113,73326376
0.5980673971409572,0.10067322792564956,0.10000171176197152,0.10078965322706011,0.10046800994436156,73325921
0.05030119345784757,0.05030706840076966,0.05018555316495353,0.05000708486968572,0.7991991001067436,73323821
0.01832951546473169,0.01899203639042258,0.018275965462425246,0.5481190078426746,0.39628347483974585,73323316
0.9524852673732214,0.011862333507537924,0.011788701877875387,0.011817510479125813,0.012046186762239513,73322511
0.015413256063327187,0.9379986538652083,0.015510359661324384,0.015405624936252372,0.015672105473887754,73321596
0.03374469193144967,0.03413617837458343,0.03342689963811234,0.03340343544078317,0.8652887946150715,73320541
0.05321003636718197,0.050545546718768104,0.05015014231467346,0.05000890379091221,0.7960853708084642,73320301
0.010059244029959306,0.010028226419077219,0.9597325260462298,0.010079868405676705,0.01010013509905704,73317416
0.06705631301618765,0.7314015123485034,0.06685897527638947,0.06706971993807485,0.0676134794208444,73316756
0.0034587096536358368,0.003460923891263768,0.502391376217214,0.4872261329208831,0.0034628573170033036,73315826
0.01321830352861228,0.012864409736502965,0.5067331222355995,0.012810120060266618,0.4543740444390185,73313871
0.010545078682043364,0.010596614965870697,0.9576944567304955,0.010565109604464764,0.01059874001712573,73313776
0.4422171709182834,0.009603914642346795,0.5289933435043036,0.009594198395591697,0.009591372539474606,73312236
0.926887754628219,0.0182442847951394,0.018284474347080516,0.018246047507501962,0.01833743872205899,73309181
0.022245191523796337,0.02223445340549288,0.9109410329461367,0.02232864768859985,0.022250674435974158,73307531
0.009950048057992444,0.009602778327084595,0.677067659718019,0.29357650121917833,0.009803012677725615,73306226
0.016679532122895854,0.9331869742093264,0.016746214828824126,0.016683509757917405,0.016703769081036213,73305861
0.020106552074592807,0.020074292874687264,0.9194410605708611,0.02008388452969029,0.020294209950168653,73302836
0.02502353344923664,0.025053261655456627,0.8993613076680426,0.025348530947724938,0.025213366279539122,73301141
0.013479808478022347,0.2328775077965832,0.3682159639112363,0.013365667953470526,0.37206105186068766,73300711
0.9324049543194524,0.01681035733746756,0.016930481933625955,0.016859155880320883,0.016995050529133377,73300461
0.011150851439562865,0.011236760148685096,0.9553323532337133,0.011135568638404864,0.011144466539633873,73298471
0.015405739095680951,0.015432588626868419,0.015403020492571761,0.015386256882462795,0.9383723949024162,73298101
0.014304065432583047,0.014326965489074835,0.014301556646210765,0.014287429371555062,0.9427799830605762,73297851
0.9377352655821612,0.015454554305975312,0.015514979173559743,0.015686411257747453,0.015608789680556227,73297816
0.015405739095684655,0.015432588626920742,0.015403020492572863,0.015386256882465778,0.938372394902356,73297551
0.0672000463039242,0.4419471055502744,0.06678062668295719,0.06666873087709249,0.3574034905857517,73297221
0.050472406054020404,0.05053982617419624,0.7981403434778738,0.050040285461130554,0.050807138832779146,73297116
0.02018968781946569,0.020070260205013034,0.02002965168849536,0.020046476722696497,0.9196639235643294,73297106
0.028956106795044873,0.029270327745109383,0.8834798786988592,0.029444391717215187,0.028849295043771338,73297076
0.009581996719780448,0.009578954497041707,0.009644040624321637,0.009577291510093759,0.9616177166487625,73296276
0.016913040092871746,0.9322310265633581,0.016714031022591953,0.01684650291239631,0.017295399408781893,73296251
0.007764795425936152,0.007930200045959136,0.007767559425591262,0.5246302941810294,0.45190715092148415,73293456
0.020068570477559947,0.020548832874049287,0.9193791689028564,0.020002108101226452,0.020001319644307777,73291101
0.01672071374776414,0.016716282071746615,0.22409313297645725,0.016777202359414625,0.7256926688446174,73290286
0.03333870532974202,0.8664337187660367,0.033387202979200024,0.03350344218659024,0.033336930738430935,73290001
0.022697724616399344,0.02246837223410195,0.9091900748302053,0.02309671503180498,0.022547113287488384,73289031
0.008406082651207753,0.008364357314036315,0.008447039482867649,0.9664095665961379,0.008372953955750374,73287916
0.01675438522160791,0.016907249002469153,0.016758532541534026,0.9328070808483153,0.016772752386073574,73287786
0.016774414548538907,0.9323211788691956,0.01682666649543143,0.016873375700360283,0.017204364386473697,73287681
0.010000562802528916,0.01008387320836428,0.9598496868270989,0.010011871453202004,0.010054005708805845,73286526
0.01671757569179436,0.01677084327770465,0.016842861390416852,0.932840127010147,0.016828592629937238,73285986
0.020065909243733696,0.9187666879166673,0.0203485069067276,0.020435015953610976,0.02038387997926052,73285891
0.014469151054338474,0.9417846620526145,0.014310811627990978,0.014498837004595895,0.014936538260460076,73285771
0.011788436414792814,0.011815260345348163,0.011871751189699988,0.9526376932936869,0.011886858756472243,73285576
0.02502869538725623,0.8991149832880787,0.02514463191057329,0.025138843448794114,0.025572845965297658,73285526
0.007788955305817522,0.007737072042300675,0.007715411251551055,0.9684513937133593,0.008307167686971402,73285386
0.025005642495363793,0.025236730559135324,0.8987834062192009,0.025609788437330343,0.025364432288969594,73285161
0.015390299341065242,0.015441172263556027,0.9382104525410102,0.01540940415931765,0.015548671695050907,73285086
0.011147684764751356,0.011148496346102005,0.011169304229763248,0.9553293626294401,0.011205152029943124,73284996
0.05016920741629253,0.05034957990038333,0.05005364441399016,0.050005836397052805,0.7994217318722812,73284836
0.01116226864151101,0.011287219230442715,0.011459744671133296,0.01112586738985694,0.9549649000670559,73280956
0.05000764109563125,0.7993309631446487,0.05005218218926663,0.05060409109658216,0.050005122473871254,73277796
0.06732476832017922,0.7315649935288617,0.06697309271389039,0.06688443190624065,0.06725271353082789,73273576
0.014396660458855631,0.01438343007510671,0.014362833655761211,0.9424095250229012,0.014447550787375267,73273166
0.9086735162635924,0.022386007643871154,0.0239966537180651,0.022435782845124475,0.022508039529346997,73273056
0.01254966693229939,0.01256390448462427,0.012521805846365624,0.01260607529427163,0.949758547442439,73271176
0.05011413047769921,0.7996653802170909,0.050078101382746626,0.05008172200274478,0.050060665919718486,73270656
0.022234930774614338,0.910313499541237,0.02243811393300729,0.022285002033854508,0.02272845371728709,73270031
0.02258424584155896,0.9101078604673755,0.022280293749536443,0.022428058238548987,0.02259954170298027,73269801
0.02860395715909366,0.0287757013133011,0.02857762822754488,0.02858124699730473,0.8854614663027556,73269526
0.9490127162581364,0.01280326806864724,0.012556544866531842,0.012531378227762732,0.013096092578921735,73269176
0.025017238528839972,0.025005417768795075,0.025002090325032075,0.025006293545682682,0.8999689598316502,73268886
0.028678447492712145,0.028714087512435323,0.028928706018738357,0.02884584846117169,0.8848329105149425,73268606
0.3885685980981382,0.025202069495826405,0.02507362308692018,0.0251891681063205,0.5359665412127946,73268486
0.008064198994212615,0.008139003229411391,0.6349942430509949,0.3407820711274451,0.00802048359793621,73268316
0.02239133484233849,0.023318213120478548,0.02280552278236693,0.022756620692124852,0.9087283085626912,73266956
0.02862695841646391,0.02873485403911807,0.02891201698102794,0.8851523226778247,0.02857384788556528,73263926
0.014343194646113942,0.014871045184684389,0.5634607124219658,0.014565920698217915,0.3927591270490178,73262941
0.011775976390671199,0.011772822828543274,0.9528895516330579,0.011777520859371945,0.011784128288355893,73260281
0.0069274374447379035,0.006967737068021913,0.972131908168961,0.006926840386741487,0.0070460769315376075,73258761
0.020343912568927747,0.263283640890475,0.6756909211932843,0.020555516761071733,0.020126008586240963,73258091
0.5965720905966683,0.10098598498953346,0.10113949135543206,0.10000224948625093,0.1013001835721152,73256711
0.011832761616633075,0.1760568740650303,0.7882763733787937,0.01180082739276335,0.012033163546779541,73253501
0.018443228460484667,0.018945855238068805,0.9254356397154497,0.018372265245401136,0.018803011340595546,73252911
0.011568978881854508,0.011181217755168567,0.40817650311802994,0.01153647336723877,0.5575368268777083,73250331
0.32302773318541744,0.02007986018705679,0.6167580384954493,0.020004816494841114,0.020129551637235274,73250171
0.8655557966911853,0.033946926406752384,0.033335530278458876,0.03353788443654878,0.033623862187054536,73249261
0.025086916367067922,0.02514072980003269,0.025212270744821644,0.02503432801510946,0.8995257550729683,73247976
0.04045983416477821,0.040169279612910655,0.040127129012438874,0.040040683292526004,0.8392030739173463,73246016
0.015522747834000252,0.015457495434288133,0.015518314972561304,0.015438452187886779,0.9380629895712636,73245876
0.025125362680110567,0.02510643251478406,0.02508168912007847,0.025109949776038077,0.8995765659089888,73245846
0.025061633451732766,0.025397151903596517,0.025472454263914777,0.02513314798953153,0.8989356123912244,73244411
0.8841398922131523,0.028574670717277945,0.02937580491498158,0.0288588482710414,0.029050783883546857,73243181
0.05090942463886705,0.051296282155181644,0.051151354306548075,0.05023409839717293,0.7964088405022304,73239681
0.009546268662692913,0.009540708680591514,0.9617441208450682,0.009570676522214643,0.009598225289432692,73239401
0.025063375492277478,0.025144719027576923,0.02522797054224403,0.025058019947868188,0.8995059149900333,73238876
0.015408650921083523,0.01550938880221433,0.5025178850834592,0.01550850328947573,0.45105557190376727,73238116
0.029424452805389262,0.883964999351809,0.02899609336182296,0.02861512918646913,0.028999325294509753,73236861
0.02035528230546173,0.020493871360374026,0.5053546360040133,0.02020837829233312,0.43358783203781776,73236811
0.13384665081683692,0.011780432430793792,0.8308086450962194,0.011776459813587476,0.011787811842562473,73236356
0.6684444455432232,0.03433479245837363,0.2288697546966799,0.03383743983505076,0.03451356746667244,73234461
0.8848947027993611,0.02906120719116333,0.028753882593708393,0.02871595546758343,0.028574251948183724,73233581
0.012557577970531685,0.01260755032035681,0.012580041043627838,0.012629375593216703,0.9496254550722669,73232251
0.0084683072350728,0.30141840934692177,0.6733013573936697,0.00840636948048858,0.008405556543847136,73232011
0.028861065262969367,0.02870047725175821,0.565162311637868,0.02863054441811246,0.348645601429292,73231946
0.010552389237519529,0.7321625858025124,0.23620132463225854,0.010528432366299245,0.010555267961410271,73229696
0.00719706582086642,0.007153710070738522,0.007145850687964239,0.007166216165616355,0.9713371572548145,73229636
0.012391825461508486,0.011860521320158923,0.9518217914882953,0.011840524781797358,0.012085336948239872,73229451
0.03334114174524153,0.033562307560818294,0.6547207573977284,0.03342877415061575,0.244947019145596,73227271
0.19144202169093377,0.025278833781417934,0.025621854930491968,0.025451404913783428,0.7322058846833729,73227006
0.4092148009308792,0.020621753900207724,0.02004128144800884,0.0201596707039615,0.5299624930169428,73226266
0.006081405674101814,0.00607776792571198,0.6833854832404522,0.006101011767756584,0.29835433139197737,73225706
0.028577659761857575,0.028577252643493253,0.02857369090491903,0.02857818677930334,0.8856932099104268,73225161
0.016696005614374263,0.01694828673094751,0.9327888607310705,0.016751162935389936,0.016815683988217756,73223606
0.03340045352534983,0.8654513006959355,0.033665182165226244,0.03343845091415567,0.03404461269933266,73223146
0.020479660947812218,0.020731186510287363,0.632480997186413,0.020259604849012666,0.30604855050647467,73218606
0.9252798342488069,0.01852099152157474,0.018672402956224726,0.01826244656968511,0.01926432470370839,73214746
0.05000315284845041,0.7996776936035259,0.050001161397204084,0.05031588615107738,0.05000210599974221,73213771
0.9107529590206261,0.02223507739619946,0.022353136584542757,0.022263551817075115,0.02239527518155663,73213511
0.006835610110138689,0.006809965987907093,0.9725449787242471,0.006754219531600065,0.007055225646107153,73212456
0.24535905507324082,0.018233109607406275,0.6997114298984299,0.018216928331416995,0.018479477089505918,73212206
0.02500467352727598,0.025014695796010174,0.526077786400186,0.39889974281762836,0.025003101458899352,73212011
0.7193321684377616,0.0106193904249851,0.2489578766607309,0.010536949263920145,0.010553615212602112,73204491
0.05000264167576063,0.050755983143903005,0.05078011409502438,0.7977164656909044,0.05074479539440766,73203736
0.6156212225810235,0.03343955158548767,0.03372294366325089,0.033383539684855,0.283832742485383,73202726
0.7330628315766179,0.066818329606624,0.06666943777692805,0.06667494052824846,0.06677446051158141,73202211
0.013351961294737388,0.013373031111583623,0.9464843762938581,0.013391587041781394,0.01339904425803948,73201411
0.012556559868928304,0.012548613453223969,0.4767766359921041,0.012529263282934302,0.48558892740280923,73200701
0.10000402281502294,0.10000376132188088,0.599984910136727,0.10000442372994639,0.10000288199642277,73199541
0.05040970041503577,0.050847977157666126,0.05062345285635433,0.7963747339189432,0.051744135652000554,73197331
0.012631276428285468,0.012502351428433962,0.7562921373478632,0.20601343369991543,0.012560801095501884,73194516
0.022254511934352274,0.9097337312325339,0.022297171166560062,0.02232560706667908,0.023388978599874852,73193671
0.028587326507961055,0.028612447516985953,0.8856368131460183,0.028588113347449453,0.028575299481585374,73193651
0.008359842635914716,0.008372830129469617,0.7288287972234468,0.2460765771227661,0.008361952888402897,73193091
0.79718873353562,0.05097025534945548,0.05144822612756496,0.050101812034783984,0.05029097295257547,73191956
0.040206260013390616,0.040007054902288564,0.04010106531188525,0.04020478899949578,0.8394808307729397,73189671
0.37094906471095845,0.015614205860083647,0.58194348863718,0.0157805113042654,0.01571272948751252,73189381
0.042340198673023376,0.040473311679429635,0.4322287428339608,0.04049849019300263,0.44445925662058344,73188346
0.020228260159569703,0.020142463936072,0.9189248620076365,0.020209366344141593,0.020495047552580286,73188086
