Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,work_id
0.012584727389904602,0.949780003898141,0.012519838285485745,0.012599828534590666,0.012515601891877838,72417596
0.01678330450216731,0.01680278499298143,0.9328895089559958,0.0168540972097919,0.016670304339063625,72389596
0.010688281207754046,0.010637307627423565,0.010627820438550477,0.9574341146696788,0.010612476056593151,72287316
0.014361369748571853,0.9426652570382785,0.01437367853208902,0.014309299251497608,0.014290395429563117,72144451
0.00801022925244276,0.0080405640164466,0.008007865123578917,0.9679344251716854,0.008006916435846365,72114536
0.9424609158099043,0.01439215689658078,0.014381041358281773,0.014458324230401968,0.014307561704831067,72108571
0.012685197267228871,0.0125882883504232,0.012583894368309168,0.9496319350086384,0.012510685005400306,72092711
0.011836067601004674,0.011811850508391033,0.011946206249755667,0.9526220973309563,0.01178377830989223,72078311
0.05000382638403042,0.05000500209320419,0.0500062686817237,0.05000381774844544,0.7999810850925964,72071991
0.010013412286351456,0.9599174564635018,0.0100130483149353,0.010045397139026661,0.01001068579618503,72023176
0.014312298388632428,0.014325592530467359,0.01448500738318438,0.9425869647231468,0.014290136974568931,72023136
0.011818807579153516,0.011830749030103902,0.9526788379934459,0.01184618492420542,0.011825420473091474,71977016
0.02500180738919117,0.02500236290883929,0.02500296158933774,0.025001803309440355,0.8999910648031914,71972451
0.954904589168386,0.011279485661134342,0.011206730662639252,0.011484386234012796,0.011124808273827438,71961046
0.008100859487788983,0.9677214216454463,0.008034360350704605,0.008129697088981612,0.00801366142707834,71945241
0.008461746946115494,0.008380666455445851,0.9663397370582776,0.00846858638264133,0.008349263157519684,71908236
0.8393724514339165,0.040160720544215815,0.040365554641018105,0.040089892366701435,0.04001138101414833,71907706
0.92669800763432,0.01834447856682273,0.01829197596956297,0.018448857147948423,0.018216680681345753,71837786
0.010044153849434318,0.01002269098319678,0.9598793154599755,0.010042075515304399,0.010011764192088922,71837436
0.011818113387786947,0.9527450557536535,0.011817825775949121,0.01181482801594242,0.011804177066667696,71825336
0.014405661385294683,0.014411755790051219,0.014358899691882641,0.9425225544846714,0.014301128648100056,71813036
0.9665600259318265,0.008366771426897015,0.008346578960279735,0.00838056830081453,0.00834605538018227,71754236
0.9595696762207984,0.01006050413593645,0.010023257471301181,0.010254520626342514,0.010092041545621521,71749946
0.932990609253447,0.016721670339652144,0.01686205900919396,0.01675318499798712,0.016672476399719586,71739736
0.006500932201447834,0.006475059568716296,0.0064702793717151446,0.9740957081458167,0.0064580207123040596,71681946
0.02032085086509397,0.020452227943957995,0.9189311180605506,0.020160286672148784,0.020135516458248574,71677146
0.959499094105691,0.010165468140047313,0.010076448947343547,0.01024792746846826,0.01001106133844999,71654156
0.9496806064006964,0.01258952157991465,0.012569902047509341,0.012642341514915043,0.012517628456964514,71638646
0.9465242989853583,0.013415754302806632,0.01334911838269398,0.013372720557467785,0.013338107771673303,71558071
0.9573958671747579,0.010599648738686464,0.010572867000593253,0.010814741978954073,0.010616875107008173,71558041
0.011848821030589497,0.011849032920503358,0.011800987537866299,0.95270802510673,0.01179313340431079,71427291
0.008423156333126505,0.00836810546124349,0.008360320908230275,0.9665047148849845,0.00834370241241519,71390066
0.022478081857165204,0.022360984122793234,0.022350398421927677,0.9105803821401073,0.022230153458006538,71236181
0.009171574328157402,0.009135016097735609,0.009149843503598022,0.9634293717960852,0.009114194274423644,71115726
0.02000214856835296,0.020097653533845246,0.9198927714736268,0.02000214372006539,0.020005282704109572,70679806
0.9328620109279181,0.016744723546880898,0.01674929462526865,0.01697175831102931,0.016672212588903043,70591046
0.013360415787257595,0.013336075020937786,0.013336769344265023,0.9466282479035797,0.013338491943959927,69605531
0.9578272899769439,0.010537484459928987,0.010528859914711398,0.010566039997811045,0.01054032565060467,68559456
0.011845587081818208,0.9526895494429612,0.011824114298766935,0.011872814701016718,0.0117679344754369,68147881
0.02029625947731481,0.020388389707488228,0.02013393686677276,0.9191551348990981,0.020026279049326075,60181408
