Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,work_id
0.004465163397955804,0.856401079059437,0.004469934362154759,0.004466547558926839,0.004469681743175096,0.004466579898786813,0.004467798441165191,0.11679321553839857,51269353
0.004465163397955804,0.856401079059437,0.004469934362154759,0.004466547558926839,0.004469681743175096,0.004466579898786813,0.004467798441165191,0.11679321553839857,51269353
0.002235509286711522,0.0022349482982303337,0.0022353959352313306,0.0022344337517633157,0.984356884284437,0.0022344120661411246,0.0022336884959479105,0.002234727881537535,51267376
0.002235509286711522,0.0022349482982303337,0.0022353959352313306,0.0022344337517633157,0.984356884284437,0.0022344120661411246,0.0022336884959479105,0.002234727881537535,51267376
0.0012279903568734394,0.2962368801036638,0.1418144421592733,0.10776839414395022,0.2341897733821751,0.06949316261310162,0.07919015447745456,0.07007920276350792,51267193
0.002362355443290666,0.22644514536001803,0.0023630618406647957,0.13617539573567455,0.28770636480541933,0.0023618934744891957,0.11342097500261875,0.22916480833782465,51264970
0.4730670330192536,0.008935568039496017,0.008945417072827998,0.008931544910777068,0.008944522717058145,0.008934554524370905,0.4733004088340658,0.008940950882150377,51262696
0.0014221477013446717,0.0014225204078927788,0.7408719836382909,0.0014226889554143588,0.0014230755593755452,0.0014223377486415033,0.0014225850811463254,0.25059266090789384,51260566
0.0014221477013446717,0.0014225204078927788,0.7408719836382909,0.0014226889554143588,0.0014230755593755452,0.0014223377486415033,0.0014225850811463254,0.25059266090789384,51260566
0.0031291929600873853,0.5343535664608046,0.0031300579381694175,0.0031288989670869155,0.29712965247009643,0.1528708378122111,0.0031282555911853536,0.003129537800358796,51260269
0.0012651553585305059,0.0012652764946739221,0.56904360240466,0.0012652356653854145,0.18885996017348064,0.001264280658729551,0.23577161359951063,0.0012648756450293855,51259270
0.00391401540725393,0.3362024048373874,0.14206431479092388,0.003914770057044259,0.40025863334716555,0.10582215902671031,0.003912028707834337,0.003911673825680268,51258244
0.13615041435932865,0.09858027545093799,0.0007828023355941008,0.000782587955704993,0.2516295560033376,0.3215011828673967,0.0007831352082133238,0.18979004581948666,51258034
0.00021758388622470534,0.0002175912798982154,0.00021762586836072555,0.00021757132117439075,0.0002175864862516423,0.00021758313113955024,0.00021758634108878753,0.998476871685862,51256063
0.00021758388622470534,0.0002175912798982154,0.00021762586836072555,0.00021757132117439075,0.0002175864862516423,0.00021758313113955024,0.00021758634108878753,0.998476871685862,51256063
0.04166666758358526,0.04173522451480421,0.7079426276267262,0.04173810812592721,0.041728930460405156,0.041739628514209724,0.04176693321669789,0.04168187995764447,51254695
0.04166666758358526,0.04173522451480421,0.7079426276267262,0.04173810812592721,0.041728930460405156,0.041739628514209724,0.04176693321669789,0.04168187995764447,51254695
0.00047604771290947484,0.07300893279827463,0.5032636375913394,0.000476198663676973,0.12535972666512984,0.16127000939693956,0.000475878969813353,0.13566956820191667,51252598
0.12341005170188035,0.08800304829306066,0.4843613426157364,0.05398266688364708,0.0005217189585524385,0.17073468687755486,0.0005216522370949659,0.07846483243247324,51252595
0.011281692321637673,0.08340540377255162,0.5179030526827215,0.00010864492375532213,0.2946627072009255,0.009700778315737763,0.00010872105382347856,0.08282899972884712,51252190
0.007825123938235664,0.692298911794168,0.26076064178260694,0.00782001886203866,0.007823962256666397,0.0078247927391039,0.007821445077323552,0.007825103549856882,51251836
0.0001912962772906862,0.0001913107314628652,0.00019133256858167884,0.00019131346037649984,0.0001914020745700794,0.9986607605339217,0.00019126944023499667,0.0001913149135615877,51251080
0.0001912962772906862,0.0001913107314628652,0.00019133256858167884,0.00019131346037649984,0.0001914020745700794,0.9986607605339217,0.00019126944023499667,0.0001913149135615877,51251080
0.0012637544110613535,0.0012637304900591753,0.0012638117025651687,0.0012635726302259683,0.0012642356151813883,0.0012640639067097482,0.0012654420575766952,0.9911513891866204,51250840
0.0012637544110613535,0.0012637304900591753,0.0012638117025651687,0.0012635726302259683,0.0012642356151813883,0.0012640639067097482,0.0012654420575766952,0.9911513891866204,51250840
0.0003357739803143832,0.22869592153907034,0.2525339646464302,0.0003356027609466604,0.31868303803215203,0.06450154323526275,0.13457846504435944,0.00033569076146418807,51250120
0.000913188727631201,0.9936057500361499,0.0009133931138956717,0.0009133641767098561,0.0009134836281545598,0.000913457941073577,0.0009133542600120422,0.0009140081163730525,51248023
0.000913188727631201,0.9936057500361499,0.0009133931138956717,0.0009133641767098561,0.0009134836281545598,0.000913457941073577,0.0009133542600120422,0.0009140081163730525,51248023
0.08988164158860396,0.000287218961627502,0.3095513247555598,0.0002871548094538339,0.599131132059585,0.0002871564504154109,0.0002871338564921721,0.0002872375182623046,51247765
0.1937153427401777,0.12295703527501478,0.4851384529621051,0.000798067753278348,0.1498714755055944,0.000797697204287006,0.04592439649654755,0.000797532062994977,51247384
0.11458108075130477,0.00024411840456916667,0.6273482832356673,0.00024405111133172892,0.0002440904778026526,0.09521207403751474,0.0002440889737971582,0.16188221300801253,51246697
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,51243280
0.000628796930790428,0.0006287577785044176,0.000628758763758851,0.0006287857051365613,0.0006292008387244667,0.9955980741686776,0.0006287927821489411,0.0006288330322586606,51242758
0.000628796930790428,0.0006287577785044176,0.000628758763758851,0.0006287857051365613,0.0006292008387244667,0.9955980741686776,0.0006287927821489411,0.0006288330322586606,51242758
0.05798362463800258,0.16787288332813927,0.29461403256379687,0.04211168445797063,0.169348087508596,0.12158190743444723,0.04036122897655935,0.10612655109248806,51242461
0.0051685515019869194,0.21786888748890232,0.4847807969050836,0.06527330137515693,0.0632988245537024,0.16322902369693537,0.0001903174000148507,0.00019029707821774432,51242404
0.044418312342248606,0.08759900226616284,0.11625919396837127,0.09335470619275038,0.38508478696249687,0.05167230228083654,0.00040915229758043125,0.22120254368955286,51242389
0.053526963953747536,0.0484531791686876,0.5721483073567721,0.04794300555932178,0.08237324750903767,0.08777745914321777,0.027076575967703506,0.08070126134151204,51241894
0.0018133694046269027,0.987302582344236,0.0018135640650922586,0.0018131510225058733,0.001814441409063153,0.0018149140099237375,0.0018144097717808668,0.0018135679727711745,51241603
0.0018133694046269027,0.987302582344236,0.0018135640650922586,0.0018131510225058733,0.001814441409063153,0.0018149140099237375,0.0018144097717808668,0.0018135679727711745,51241603
0.05876859497077028,0.0006292415790475113,0.6218770476994468,0.1342868403368244,0.18255077023080513,0.0006292947986597591,0.0006289523615799805,0.0006292580228661694,51241516
0.28390068162178594,0.0007236579261544837,0.4706161445916372,0.15290680773335272,0.0007237981549336317,0.08968163868919551,0.0007235279755019406,0.0007237433074385977,51240817
0.002844425715878313,0.41999257234691934,0.0028467152042968985,0.002845790049973199,0.2806580877990764,0.0028446940766681536,0.13042724643341144,0.1575404683737763,51239908
0.00018066469963706365,0.11409491814828086,0.19797434787994772,0.0001807013111577799,0.5805082634747424,0.00018070205296341076,0.0001807233826982623,0.10669967905057257,51239812
0.1305158700595272,0.0006841987911783901,0.21101175688069906,0.0006845215266978149,0.5158956023815816,0.0006845909177888209,0.0006846682859072667,0.1398387911566198,51239194
0.9956192409092517,0.0006260791906360349,0.0006256900146634566,0.0006256370581661582,0.0006260609229957001,0.0006257058379391838,0.0006257704496045,0.0006258156167432907,51235987
0.9956192409092517,0.0006260791906360349,0.0006256900146634566,0.0006256370581661582,0.0006260609229957001,0.0006257058379391838,0.0006257704496045,0.0006258156167432907,51235987
0.0007498073378063389,0.0007499730569333279,0.0007502362972696367,0.0007499988866086744,0.9947499133497965,0.000750102697393304,0.0007499452486503851,0.0007500231255418998,51235975
0.00250447381990466,0.17146215667431508,0.6662128591219799,0.0025035210429325155,0.002504384453825454,0.14980481326545267,0.002503927837465506,0.002503863784124281,51235825
0.09532209336131295,0.00026476111612913476,0.32417252341650643,0.000264752317148556,0.17788431172779837,0.3704022487283852,0.03142449347225826,0.00026481586046118413,51235777
0.9961235662238673,0.0005537240358539105,0.000553712305658556,0.0005536895922469647,0.0005538166733671104,0.0005536458543070935,0.0005540037514674194,0.000553841563231654,51235465
0.9961235662238673,0.0005537240358539105,0.000553712305658556,0.0005536895922469647,0.0005538166733671104,0.0005536458543070935,0.0005540037514674194,0.000553841563231654,51235465
0.0002459058195928321,0.9982788203006769,0.00024586986710204843,0.000245848573059371,0.0002459339339737228,0.0002458980627334613,0.0002458338788772746,0.00024588956398435905,51234577
0.0002459058195928321,0.9982788203006769,0.00024586986710204843,0.000245848573059371,0.0002459339339737228,0.0002458980627334613,0.0002458338788772746,0.00024588956398435905,51234577
0.0009200162557645412,0.000920257866677234,0.0009199552788129072,0.993559789993126,0.0009201671789221016,0.0009197497966646369,0.0009200900969790966,0.0009199735330535824,51234520
0.0009200162557645412,0.000920257866677234,0.0009199552788129072,0.993559789993126,0.0009201671789221016,0.0009197497966646369,0.0009200900969790966,0.0009199735330535824,51234520
0.0005853264667844031,0.3384267598420828,0.1867324137800007,0.0005849563801046912,0.2909020062768668,0.0005849016572318242,0.10749646149433596,0.07468717410259271,51233575
0.003577560843168945,0.0035785743724563958,0.00357997100263579,0.003575334076791068,0.47067338659577757,0.24759811412287258,0.003582408271761498,0.2638346507145362,51232588
0.26320908071263416,0.33528261693782735,0.24924612096235643,0.0005469183771763803,0.1500748190107672,0.0005465541690050037,0.0005471377943314973,0.0005467520359019555,51231739
0.003051607387532113,0.0030547078693730625,0.003056297404951011,0.0030560984028510994,0.00305291937399598,0.003053567031480665,0.0030512394370555695,0.9786235630927604,51231634
0.003051607387532113,0.0030547078693730625,0.003056297404951011,0.0030560984028510994,0.00305291937399598,0.003053567031480665,0.0030512394370555695,0.9786235630927604,51231634
0.0008874184315338924,0.0008877097052883787,0.9937859894596675,0.0008876110884937966,0.0008876500239377236,0.0008878149479696692,0.0008882168671897761,0.0008875894759193751,51231100
0.0008874184315338924,0.0008877097052883787,0.9937859894596675,0.0008876110884937966,0.0008876500239377236,0.0008878149479696692,0.0008882168671897761,0.0008875894759193751,51231100
0.0009068580735959226,0.19996881685476928,0.45014342625057385,0.0009075041893574254,0.26338179076463053,0.08287666863222944,0.0009074062467505768,0.0009075289880929906,51230254
0.000807205591240665,0.0008077915591212366,0.0008074181051694645,0.9943484243997576,0.0008073153452779527,0.0008073310100822914,0.0008072822790412286,0.0008072317103095551,51230020
0.000807205591240665,0.0008077915591212366,0.0008074181051694645,0.9943484243997576,0.0008073153452779527,0.0008073310100822914,0.0008072822790412286,0.0008072317103095551,51230020
0.00024360003018716593,0.00024364212432372817,0.3991425243734682,0.0002436986571956,0.5993957400441106,0.00024358881562892476,0.00024360869380423894,0.00024359726128155734,51229435
0.7514513201931957,0.00021394610622796153,0.00021390293760413517,0.2472650190718999,0.00021399924437735362,0.00021394336174520025,0.0002139082960499013,0.0002139607888997284,51227695
0.7514513201931957,0.00021394610622796153,0.00021390293760413517,0.2472650190718999,0.00021399924437735362,0.00021394336174520025,0.0002139082960499013,0.0002139607888997284,51227695
0.0029803702052047833,0.002981679959306635,0.0029812626810566964,0.19950568426605553,0.5976705282250048,0.18791567694360736,0.0029812786989841227,0.0029835190207802282,51226183
0.4968754966036973,0.00626115638866578,0.006263212804202945,0.0062572494258512825,0.006260260132550446,0.09647957597220175,0.37534218959320154,0.006260859079629028,51225619
0.0011591574628107898,0.11413040644164935,0.41849097548658515,0.0011594969464912726,0.46158043842010643,0.001159617050841962,0.0011599549838107088,0.0011599532077044036,51225502
0.008337818746783824,0.008336826369719713,0.008338539945228488,0.008339777020746258,0.008336305974476665,0.9416357975685296,0.00833815725382107,0.008336777120694461,51225433
0.008337818746783824,0.008336826369719713,0.008338539945228488,0.008339777020746258,0.008336305974476665,0.9416357975685296,0.00833815725382107,0.008336777120694461,51225433
0.0933529909745458,0.001052508063519561,0.3329134998641121,0.07950980364315786,0.45543196877166675,0.0010523069250647288,0.03563480216225033,0.00105211959568288,51225226
0.025021926827454865,0.025029126922358133,0.025012780149842217,0.02504141149962105,0.8248205752158445,0.025043011956467572,0.025009147908047678,0.025022019520363887,51225202
0.020860476255762598,0.020856305138112225,0.020896799435912893,0.02085934230806791,0.020872263384130615,0.02088181778379146,0.020850628649481402,0.8539223670447408,51225151
0.000851903711914257,0.11752261152787309,0.1221844499619911,0.0459066251415072,0.5595890001471171,0.0008516221736462925,0.03604359812170784,0.1170501892142432,51224905
0.0004986831060497108,0.0004990274703291308,0.0004988384648742723,0.09631919651198242,0.5597414622706635,0.0004988769231556815,0.3414450841999262,0.0004988310530190842,51224584
0.0012394760098219655,0.2738491543172315,0.29197419693963417,0.0012400196505625845,0.42797812478362374,0.0012399458987059674,0.0012394614006104034,0.0012396209998095807,51224326
0.08447013613154453,0.0804798421000333,0.6594084886972784,0.07831392001621915,0.07044016201747959,0.00018178550969166274,0.00018176972155408054,0.02652389580619947,51224131
0.0012386787167092616,0.0012388178025638382,0.9913286898088097,0.0012383527456584541,0.0012390022091111341,0.0012390674780180235,0.0012387968069988162,0.0012385944321307992,51223036
0.0012386787167092616,0.0012388178025638382,0.9913286898088097,0.0012383527456584541,0.0012390022091111341,0.0012390674780180235,0.0012387968069988162,0.0012385944321307992,51223036
0.09506546728451806,0.11183577013649867,0.501694830558192,0.00010867725226544435,0.1238059047277417,0.06473248620472348,0.00010872176647883498,0.10264814206958192,51220849
0.13920680498121987,0.16282397441751992,0.20354421297318087,0.051970733639750175,0.23158869273100482,0.08338059719987104,0.03979408562663643,0.08769089843081693,51219709
0.0007403721196513874,0.9948163142707422,0.0007405548070269002,0.0007405851899861598,0.0007404511848343566,0.0007404687872905973,0.0007405788665993795,0.0007406747738690181,51218845
0.0007403721196513874,0.9948163142707422,0.0007405548070269002,0.0007405851899861598,0.0007404511848343566,0.0007404687872905973,0.0007405788665993795,0.0007406747738690181,51218845
0.00212171435284007,0.0021206270055730485,0.002121140297675653,0.002120349284797597,0.002121073869938925,0.985151062293189,0.0021209142406423925,0.002123118655343319,51217738
0.00212171435284007,0.0021206270055730485,0.002121140297675653,0.002120349284797597,0.002121073869938925,0.985151062293189,0.0021209142406423925,0.002123118655343319,51217738
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,51217009
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,51217009
0.0031297838024018977,0.6629035859523306,0.003132384699585705,0.0031327643286672455,0.3183115493978463,0.003129832082079791,0.0031316028428824477,0.0031284968942060674,51216502
0.18752619741872642,0.12932606732735163,0.2975069780740608,0.11438845978581076,0.11388334301415179,0.00033223818964136256,0.032107630162512904,0.12492908602774433,51216214
0.00017425650407811835,0.0001742365123991202,0.00017426855634318882,0.00017424968063723873,0.9987802247133944,0.0001742484504272416,0.00017426139767356608,0.00017425418504700882,51214480
0.00017425650407811835,0.0001742365123991202,0.00017426855634318882,0.00017424968063723873,0.9987802247133944,0.0001742484504272416,0.00017426139767356608,0.00017425418504700882,51214480
0.00047757851192734994,0.0004777315132758302,0.000477602020471113,0.0004777381042556356,0.0004777109439390125,0.0004776577107215894,0.9966563845580892,0.000477596637320161,51214468
0.00047757851192734994,0.0004777315132758302,0.000477602020471113,0.0004777381042556356,0.0004777109439390125,0.0004776577107215894,0.9966563845580892,0.000477596637320161,51214468
0.017872485526121556,0.017917920500105912,0.01789237088672047,0.8747511881030962,0.01787609078209676,0.01789388684170317,0.017907529045167583,0.017888528314988373,51213934
0.0004363014442201876,0.00043634567557459815,0.3159365219924629,0.059160541865815874,0.4625396191262133,0.04991235740055947,0.000436220591339182,0.1111420919038146,51213505
0.10385311623050444,0.32349981227869323,0.12443619214425954,0.11421584883109977,0.20570229246172678,0.060058563290733835,0.06763809046163127,0.0005960843013510573,51212977
0.003575929707322651,0.003574928829990234,0.0035744177721659144,0.003574777912965015,0.0035782097294054733,0.9749715229299377,0.0035750033989058383,0.0035752097193071266,51212140
0.003575929707322651,0.003574928829990234,0.0035744177721659144,0.003574777912965015,0.0035782097294054733,0.9749715229299377,0.0035750033989058383,0.0035752097193071266,51212140
0.0010010574655344173,0.0010011518977470297,0.0010008290707821507,0.9929923828005157,0.0010018180409752594,0.001000741647726962,0.001001072755089663,0.0010009463216288236,51211897
0.0010010574655344173,0.0010011518977470297,0.0010008290707821507,0.9929923828005157,0.0010018180409752594,0.001000741647726962,0.001001072755089663,0.0010009463216288236,51211897
0.002555060460989398,0.0025563808282364517,0.2563294399701361,0.002556093232170259,0.3808008363638191,0.2499488924206476,0.002556115390561029,0.10269718133344011,51211507
0.39556785099046066,0.0030541982902297085,0.5861049079849247,0.0030557552664390963,0.0030534722765227233,0.003053314280260446,0.003055295950093073,0.0030552049610695457,51211393
0.0002011791242670373,0.00020124692839399667,0.0002012505379399691,0.00020121617244475118,0.00020120809994854364,0.9985915187756004,0.00020120248606763226,0.00020117787533766891,51211285
0.0002011791242670373,0.00020124692839399667,0.0002012505379399691,0.00020121617244475118,0.00020120809994854364,0.9985915187756004,0.00020120248606763226,0.00020117787533766891,51211285
0.21719592848757133,0.00025505801758921465,0.4413698651929232,0.061615446888387736,0.0777180852676418,0.15774719084213665,0.043843459722183294,0.0002549655815667674,51211114
0.00031001276821453406,0.06049128386843282,0.2914843108041349,0.00031003982727533837,0.37403515259067543,0.12089575013537447,0.02534869990001201,0.12712475010588042,51211039
0.046662727313040143,0.08840856132577941,0.1625769410544921,6.972678774987673e-05,0.4660769247563366,0.06755792995636829,0.056569081446725705,0.11207810735950785,51210826
0.19469257820503422,0.10945853684919363,0.27938376390579844,0.00030171494578153655,0.2854623496543667,0.0003016976173508376,0.00030186541654713615,0.13009749340592763,51210292
0.12886266005616215,0.19781889646233913,0.3084441037255731,0.15996779494222235,0.0003518048647926423,0.08828171077257975,0.0003519393930533302,0.11592108978327774,51210073
0.0009078728557590798,0.0009075853171392104,0.0009073881463157186,0.0009073787406885548,0.8094558070655307,0.18509914556338658,0.0009071045088096526,0.0009077178023705136,51209464
0.00022583446967289493,0.00022586690076560332,0.0002259167631131185,0.00022583627256895635,0.9984190013034369,0.00022585105232965618,0.00022585314237849445,0.00022584009573427665,51208642
0.00022583446967289493,0.00022586690076560332,0.0002259167631131185,0.00022583627256895635,0.9984190013034369,0.00022585105232965618,0.00022585314237849445,0.00022584009573427665,51208642
0.07693054274357888,0.17276671161399934,0.0003912353513453061,0.02184196701615423,0.5841219066231977,0.10129029486052185,0.00039130279694608703,0.04226603899425663,51206992
0.004640961390016613,0.004632524367293075,0.20870559478034875,0.004633839689772121,0.5738598054106405,0.0046361417745872545,0.0046348105442553965,0.19425632204308624,51206677
0.019224797845882092,9.14626098709049e-05,0.4700394374297476,0.02816371109807021,0.41108264072589923,0.03468119945497839,0.003261939356844435,0.03345481147870726,51206653
0.42161575909224824,0.0024090685796666314,0.002408549551867423,0.0024092845759795833,0.5639313995434045,0.0024077985979417617,0.0024089399532751365,0.0024092001056166463,51206374
0.9964963185189901,0.0005004409986268404,0.0005005205233006274,0.000500495402272369,0.0005007699954143271,0.0005004135870062955,0.0005005069811861351,0.0005005339932032871,51206044
0.9964963185189901,0.0005004409986268404,0.0005005205233006274,0.000500495402272369,0.0005007699954143271,0.0005004135870062955,0.0005005069811861351,0.0005005339932032871,51206044
0.05817542763789189,0.27614827602740716,0.20391736199727417,0.04333197850427732,0.1906041724724052,0.11077375170582754,0.0006486189615392552,0.11640041269337752,51205312
0.0035745587861123846,0.0035784522854965463,0.003575006512419278,0.0035738103087747867,0.003576690288068962,0.9749715348437926,0.003574674153207167,0.003575272822128234,51205024
0.0035745587861123846,0.0035784522854965463,0.003575006512419278,0.0035738103087747867,0.003576690288068962,0.9749715348437926,0.003574674153207167,0.003575272822128234,51205024
0.0009937275634814243,0.08381609956874503,0.0009942198498984758,0.0009938222734260697,0.7091582622724,0.07481039815050305,0.0009937811559361308,0.12823968916560988,51204910
0.0006957650694730558,0.16659409450185256,0.446646386752393,0.0006955818275998715,0.22590471430174272,0.000695740953177359,0.03222827160583622,0.12653944498792527,51204550
0.177100922212043,0.14916986478381322,0.365761821827989,0.1176403241227477,0.00023062948984763125,0.032904609513915536,0.00023060673492977902,0.15696122131471418,51203086
0.00023712120527155,0.09215703929113343,0.2942167399416267,0.03934199252566629,0.24294131627289678,0.039977785888768394,0.29089083871292026,0.00023716616171649263,51202918
0.24232964748480393,0.07855101717357685,0.30770377243148367,0.0628727340405041,0.0008129271722908889,0.30610361242933587,0.0008128316822909996,0.000813457585713526,51202555
0.00045373506277871526,0.00045371052675272306,0.00045364156507357204,0.00045348059822686207,0.9968243492940878,0.0004537661738888505,0.0004536417951624552,0.00045367498402901246,51199714
0.000962628809030701,0.0009621515366586209,0.0009624229563756573,0.0009629227248809818,0.9932627539814912,0.0009624895276904117,0.0009622542608193564,0.0009623762030530783,51199387
0.000962628809030701,0.0009621515366586209,0.0009624229563756573,0.0009629227248809818,0.9932627539814912,0.0009624895276904117,0.0009622542608193564,0.0009623762030530783,51199387
0.059234782988016585,0.04589891409465853,0.15269766926615094,0.05061387631848592,0.464824074517779,0.08000189942912515,0.042632474592212,0.10409630879357187,51198787
0.13233677985911552,0.1944043888896706,0.0008184364289210879,0.0008187076744779854,0.5340126860177025,0.135971678730075,0.0008185516457465086,0.0008187707542909727,51198343
0.00021240150223715025,0.0002124340550758451,0.00021240046255300855,0.9985130424971782,0.00021248223430067706,0.0002123936657603377,0.00021239895613003624,0.00021244662676493813,51196807
0.00021240150223715025,0.0002124340550758451,0.00021240046255300855,0.9985130424971782,0.00021248223430067706,0.0002123936657603377,0.00021239895613003624,0.00021244662676493813,51196807
0.9976324782088347,0.0003382617051409626,0.0003381467911299214,0.0003382057417234287,0.0003383258914415139,0.0003381940679825309,0.0003381996039732182,0.0003381879897738471,51194707
0.9976324782088347,0.0003382617051409626,0.0003381467911299214,0.0003382057417234287,0.0003383258914415139,0.0003381940679825309,0.0003381996039732182,0.0003381879897738471,51194707
0.0010018003871475544,0.25060560828338563,0.14697177958703114,0.0010019234375802874,0.597413503351938,0.0010016717637490132,0.0010016471241223878,0.0010020660650459764,51192406
0.043853644993447544,0.19547034516982562,0.26620958294339375,0.061326840414383785,0.17716594929557303,0.000528225800358986,0.2187683244078182,0.03667708697519917,51192238
0.00040751780423115306,0.9971468355511615,0.0004076451204902397,0.0004076682898754034,0.00040767061838986693,0.00040752259907071204,0.00040754433671510114,0.00040759568006617337,51191389
0.00040751780423115306,0.9971468355511615,0.0004076451204902397,0.0004076682898754034,0.00040767061838986693,0.00040752259907071204,0.00040754433671510114,0.00040759568006617337,51191389
0.0010986969099551107,0.0010986896646211024,0.19279496543017313,0.0010979108867507094,0.5758363780169367,0.22587613477799853,0.0010983552961083241,0.0010988690174565784,51190213
0.1617027554747835,0.16852399877130528,0.10621692459839079,0.12436417618099722,0.2896036098577065,0.0008077376697296091,0.0008079449010591273,0.14797285254602802,51189457
0.0011813286140220384,0.1162269031639628,0.3047124860950944,0.0011813158979511102,0.37489805782998015,0.0011810200785304131,0.19943720224261743,0.0011816860778416714,51188605
0.10291522032626108,0.19345182397239036,0.3621187094493593,0.00023857614973033254,0.1831492202677802,0.08780561068704505,0.014627204319280348,0.055693634828153246,51188242
0.05030074142459872,0.14784260202654573,0.00020697846360739477,0.10978554335662491,0.584162230947575,0.00020701772940520595,0.033474260891122966,0.07402062516052012,51188194
0.00045995745181806505,0.0004599991617227679,0.00045998708971292104,0.9967799709816075,0.0004602001481117804,0.0004599264405589413,0.0004599912705540236,0.0004599674559139255,51188062
0.00045995745181806505,0.0004599991617227679,0.00045998708971292104,0.9967799709816075,0.0004602001481117804,0.0004599264405589413,0.0004599912705540236,0.0004599674559139255,51188062
