Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,work_id
0.06666913681127094,0.06707913044558743,0.06811093002666475,0.7300464456794028,0.06809435703707412,65610619
0.06666913681127094,0.06707913044558743,0.06811093002666475,0.7300464456794028,0.06809435703707412,65610619
0.01260169919176085,0.012872224658486161,0.013004249989426798,0.9488588701093443,0.012662956050981819,58898008
0.006094605760360789,0.006069729191993305,0.006158774775804282,0.9755787006825398,0.0060981895893018,55072294
0.012355403091122768,0.011915548585385585,0.011804950742486078,0.9519554654322576,0.011968632148747844,55071994
0.022326828627498633,0.33126199297021913,0.02231677048794385,0.6007271319171131,0.023367275997225146,55069522
0.025546672054432455,0.0250611037707292,0.0250810259363731,0.4013702321803325,0.5229409660581328,55069138
0.018660811487573356,0.9259948869026726,0.018512612387491325,0.018429424907035905,0.0184022643152269,51355108
0.02506235674742378,0.02503568908390364,0.025054900003724272,0.899735149073588,0.02511190509136027,51321706
0.02506235674742378,0.02503568908390364,0.025054900003724272,0.899735149073588,0.02511190509136027,51321706
0.028701127789973545,0.028643953667615813,0.02868022574695748,0.5913582102891777,0.3226164825062756,51321619
0.028701127789973545,0.028643953667615813,0.02868022574695748,0.5913582102891777,0.3226164825062756,51321619
0.04000623525103025,0.044631055868548646,0.04073346215006506,0.5759069651224694,0.29872228160788666,51321442
0.03337748512056105,0.03334890125443435,0.033334034085643435,0.03390379622442285,0.8660357833149382,51321367
0.03337748512056105,0.03334890125443435,0.033334034085643435,0.03390379622442285,0.8660357833149382,51321367
0.025161950327508013,0.025024802678392858,0.025146061865033275,0.8995927148749986,0.025074470254067314,51321184
0.025161950327508013,0.025024802678392858,0.025146061865033275,0.8995927148749986,0.025074470254067314,51321184
0.03367374552541955,0.033713432369641985,0.03403018106995209,0.8649820700809294,0.03360057095405684,51321061
0.03367374552541955,0.033713432369641985,0.03403018106995209,0.8649820700809294,0.03360057095405684,51321061
0.06667909774511839,0.7332870048052441,0.06668074236151869,0.06667629242942258,0.06667686265869611,51320926
0.02875919207962791,0.3544166539913529,0.028629435468569074,0.029232525878578206,0.558962192581872,51320185
0.011356444797490274,0.1862839902182868,0.7794279619772607,0.011420263726870765,0.01151133928009148,51296074
